chr	start	end	miRNA
chr10	38080801	38080807	miR-124u-3
chr10	42990565	42990571	miR-124u-3
chr10	42990565	42990571	miR-124u-3
chr10	43199094	43199100	miR-124u-3
chr10	47099312	47099318	miR-124u-3
chr10	62785749	62785755	miR-124u-3
chr10	67331125	67331131	miR-124u-3
chr10	67420032	67420038	miR-124u-3
chr10	77121355	77121361	miR-124u-3
chr10	82195949	82195955	miR-124u-3
chr10	106239941	106239947	miR-124u-3
chr10	116539371	116539377	miR-124u-3
chr10	17737845	17737851	miR-124u-3
chr10	25447093	25447099	miR-124u-3
chr10	28812622	28812628	miR-124u-3
chr10	28812622	28812628	miR-124u-3
chr10	50329938	50329944	miR-124u-3
chr10	50359361	50359367	miR-124u-3
chr10	50329938	50329944	miR-124u-3
chr10	53990680	53990686	miR-124u-3
chr10	70976064	70976070	miR-124u-3
chr10	78662133	78662139	miR-124u-3
chr10	78663070	78663076	miR-124u-3
chr10	78664113	78664119	miR-124u-3
chr10	78698990	78698996	miR-124u-3
chr10	81807216	81807222	miR-124u-3
chr10	85898322	85898328	miR-124u-3
chr10	97678878	97678884	miR-124u-3
chr10	106112993	106112999	miR-124u-3
chr10	112671510	112671516	miR-124u-3
chr10	119813104	119813110	miR-124u-3
chr10	119814067	119814073	miR-124u-3
chr10	133997799	133997805	miR-124u-3
chr10	133997799	133997805	miR-124u-3
chr10	77402431	77402437	miR-124u-3
chr10	45666447	45666453	miR-124u-3
chr10	97919652	97919658	miR-124u-3
chr10	97919652	97919658	miR-124u-3
chr10	97919652	97919658	miR-124u-3
chr10	31607133	31607139	miR-124u-3
chr10	31607133	31607139	miR-124u-3
chr10	75264976	75264982	miR-124u-3
chr11	329279	329285	miR-124u-3
chr11	1709542	1709548	miR-124u-3
chr11	6386482	6386488	miR-124u-3
chr11	6386482	6386488	miR-124u-3
chr11	13848774	13848780	miR-124u-3
chr11	36292148	36292154	miR-124u-3
chr11	38521559	38521565	miR-124u-3
chr11	59038945	59038951	miR-124u-3
chr11	65192053	65192059	miR-124u-3
chr11	65192053	65192059	miR-124u-3
chr11	65193210	65193216	miR-124u-3
chr11	67655760	67655766	miR-124u-3
chr11	67655760	67655766	miR-124u-3
chr11	67655760	67655766	miR-124u-3
chr11	68914857	68914863	miR-124u-3
chr11	69902489	69902495	miR-124u-3
chr11	69902489	69902495	miR-124u-3
chr11	79316032	79316038	miR-124u-3
chr11	86548082	86548088	miR-124u-3
chr11	107184742	107184748	miR-124u-3
chr11	115509636	115509642	miR-124u-3
chr11	116646569	116646575	miR-124u-3
chr11	1331911	1331917	miR-124u-3
chr11	2643822	2643828	miR-124u-3
chr11	2644769	2644775	miR-124u-3
chr11	7726919	7726925	miR-124u-3
chr11	19528534	19528540	miR-124u-3
chr11	27680804	27680810	miR-124u-3
chr11	33692523	33692529	miR-124u-3
chr11	35231972	35231978	miR-124u-3
chr11	43350540	43350546	miR-124u-3
chr11	58695914	58695920	miR-124u-3
chr11	62104482	62104488	miR-124u-3
chr11	70221534	70221540	miR-124u-3
chr11	72123101	72123107	miR-124u-3
chr11	74810231	74810237	miR-124u-3
chr11	75475638	75475644	miR-124u-3
chr11	83133649	83133655	miR-124u-3
chr11	83133800	83133806	miR-124u-3
chr11	83134299	83134305	miR-124u-3
chr11	84666742	84666748	miR-124u-3
chr11	100555868	100555874	miR-124u-3
chr11	122166018	122166024	miR-124u-3
chr11	124704204	124704210	miR-124u-3
chr11	124753817	124753823	miR-124u-3
chr11	74127120	74127126	miR-124u-3
chr11	111287855	111287861	miR-124u-3
chr11	111699898	111699904	miR-124u-3
chr11	132729236	132729242	miR-124u-3
chr12	5343500	5343506	miR-124u-3
chr12	8476285	8476291	miR-124u-3
chr12	9395421	9395427	miR-124u-3
chr12	10104499	10104505	miR-124u-3
chr12	30474208	30474214	miR-124u-3
chr12	32030211	32030217	miR-124u-3
chr12	50305021	50305027	miR-124u-3
chr12	50305021	50305027	miR-124u-3
chr12	50305021	50305027	miR-124u-3
chr12	50305021	50305027	miR-124u-3
chr12	50323782	50323788	miR-124u-3
chr12	50323782	50323788	miR-124u-3
chr12	54513815	54513821	miR-124u-3
chr12	64901129	64901135	miR-124u-3
chr12	68326587	68326593	miR-124u-3
chr12	69079640	69079646	miR-124u-3
chr12	69079640	69079646	miR-124u-3
chr12	79939941	79939947	miR-124u-3
chr12	79939941	79939947	miR-124u-3
chr12	79939941	79939947	miR-124u-3
chr12	90506466	90506472	miR-124u-3
chr12	92875860	92875866	miR-124u-3
chr12	92883429	92883435	miR-124u-3
chr12	114183985	114183991	miR-124u-3
chr12	114183985	114183991	miR-124u-3
chr12	114548253	114548259	miR-124u-3
chr12	116270441	116270447	miR-124u-3
chr12	124998176	124998182	miR-124u-3
chr12	126447171	126447177	miR-124u-3
chr12	127359457	127359463	miR-124u-3
chr12	128116015	128116021	miR-124u-3
chr12	130339415	130339421	miR-124u-3
chr12	132672219	132672225	miR-124u-3
chr12	740139	740145	miR-124u-3
chr12	1084107	1084113	miR-124u-3
chr12	2921833	2921839	miR-124u-3
chr12	2921833	2921839	miR-124u-3
chr12	7269875	7269881	miR-124u-3
chr12	10550773	10550779	miR-124u-3
chr12	28317121	28317127	miR-124u-3
chr12	42859533	42859539	miR-124u-3
chr12	48407972	48407978	miR-124u-3
chr12	68415040	68415046	miR-124u-3
chr12	70932079	70932085	miR-124u-3
chr12	70932079	70932085	miR-124u-3
chr12	70932079	70932085	miR-124u-3
chr12	75435286	75435292	miR-124u-3
chr12	92540219	92540225	miR-124u-3
chr12	92561168	92561174	miR-124u-3
chr12	92581839	92581845	miR-124u-3
chr12	92875860	92875866	miR-124u-3
chr12	94102448	94102454	miR-124u-3
chr12	102317190	102317196	miR-124u-3
chr12	103474858	103474864	miR-124u-3
chr12	117415909	117415915	miR-124u-3
chr12	119474617	119474623	miR-124u-3
chr12	121159603	121159609	miR-124u-3
chr12	9814335	9814341	miR-124u-3
chr12	65679013	65679019	miR-124u-3
chr12	124452979	124452985	miR-124u-3
chr12	77009110	77009116	miR-124u-3
chr12	78836433	78836439	miR-124u-3
chr12	97954635	97954641	miR-124u-3
chr12	72647902	72647908	miR-124u-3
chr13	24001251	24001257	miR-124u-3
chr13	30678730	30678736	miR-124u-3
chr13	41040714	41040720	miR-124u-3
chr13	44596430	44596436	miR-124u-3
chr13	44681234	44681240	miR-124u-3
chr13	44974652	44974658	miR-124u-3
chr13	48871096	48871102	miR-124u-3
chr13	48876502	48876508	miR-124u-3
chr13	64322156	64322162	miR-124u-3
chr13	71589351	71589357	miR-124u-3
chr13	74831153	74831159	miR-124u-3
chr13	76508715	76508721	miR-124u-3
chr13	78408057	78408063	miR-124u-3
chr13	96328751	96328757	miR-124u-3
chr13	96328751	96328757	miR-124u-3
chr13	101593248	101593254	miR-124u-3
chr13	32872439	32872445	miR-124u-3
chr13	77661899	77661905	miR-124u-3
chr13	77661899	77661905	miR-124u-3
chr13	79155281	79155287	miR-124u-3
chr13	100647517	100647523	miR-124u-3
chr13	100649045	100649051	miR-124u-3
chr13	101392861	101392867	miR-124u-3
chr13	106157983	106157989	miR-124u-3
chr13	52796428	52796434	miR-124u-3
chr14	19564087	19564093	miR-124u-3
chr14	19970110	19970116	miR-124u-3
chr14	20945146	20945152	miR-124u-3
chr14	24609410	24609416	miR-124u-3
chr14	55663833	55663839	miR-124u-3
chr14	56238407	56238413	miR-124u-3
chr14	57266866	57266872	miR-124u-3
chr14	57533202	57533208	miR-124u-3
chr14	57824051	57824057	miR-124u-3
chr14	62028310	62028316	miR-124u-3
chr14	62595021	62595027	miR-124u-3
chr14	62595021	62595027	miR-124u-3
chr14	62595021	62595027	miR-124u-3
chr14	63764957	63764963	miR-124u-3
chr14	65689048	65689054	miR-124u-3
chr14	83123889	83123895	miR-124u-3
chr14	88035571	88035577	miR-124u-3
chr14	96342789	96342795	miR-124u-3
chr14	97584219	97584225	miR-124u-3
chr14	97928250	97928256	miR-124u-3
chr14	101299841	101299847	miR-124u-3
chr14	101299841	101299847	miR-124u-3
chr14	101394687	101394693	miR-124u-3
chr14	101742855	101742861	miR-124u-3
chr14	101743706	101743712	miR-124u-3
chr14	36289155	36289161	miR-124u-3
chr14	37297866	37297872	miR-124u-3
chr14	56024854	56024860	miR-124u-3
chr14	60707735	60707741	miR-124u-3
chr14	75892584	75892590	miR-124u-3
chr14	76045483	76045489	miR-124u-3
chr14	79715020	79715026	miR-124u-3
chr14	89883982	89883988	miR-124u-3
chr14	24408479	24408485	miR-124u-3
chr14	35424076	35424082	miR-124u-3
chr15	24412537	24412543	miR-124u-3
chr15	24803338	24803344	miR-124u-3
chr15	24803338	24803344	miR-124u-3
chr15	24803338	24803344	miR-124u-3
chr15	30471204	30471210	miR-124u-3
chr15	30502934	30502940	miR-124u-3
chr15	30502934	30502940	miR-124u-3
chr15	36231537	36231543	miR-124u-3
chr15	43033594	43033600	miR-124u-3
chr15	44827123	44827129	miR-124u-3
chr15	54267134	54267140	miR-124u-3
chr15	59062986	59062992	miR-124u-3
chr15	69576657	69576663	miR-124u-3
chr15	69576657	69576663	miR-124u-3
chr15	72701728	72701734	miR-124u-3
chr15	72929139	72929145	miR-124u-3
chr15	72929139	72929145	miR-124u-3
chr15	80458722	80458728	miR-124u-3
chr15	86648276	86648282	miR-124u-3
chr15	93115076	93115082	miR-124u-3
chr15	95675828	95675834	miR-124u-3
chr15	27402836	27402842	miR-124u-3
chr15	35104434	35104440	miR-124u-3
chr15	39652067	39652073	miR-124u-3
chr15	40075257	40075263	miR-124u-3
chr15	49103703	49103709	miR-124u-3
chr15	50171817	50171823	miR-124u-3
chr15	55972798	55972804	miR-124u-3
chr15	61057610	61057616	miR-124u-3
chr15	71475506	71475512	miR-124u-3
chr15	72671103	72671109	miR-124u-3
chr15	80847164	80847170	miR-124u-3
chr15	85229145	85229151	miR-124u-3
chr15	90936849	90936855	miR-124u-3
chr15	91157567	91157573	miR-124u-3
chr15	92692208	92692214	miR-124u-3
chr15	59107480	59107486	miR-124u-3
chr15	55652243	55652249	miR-124u-3
chr15	55652454	55652460	miR-124u-3
chr15	55724798	55724804	miR-124u-3
chr15	25360465	25360471	miR-124u-3
chr16	2916606	2916612	miR-124u-3
chr16	9498271	9498277	miR-124u-3
chr16	10608927	10608933	miR-124u-3
chr16	14512669	14512675	miR-124u-3
chr16	14995402	14995408	miR-124u-3
chr16	15249316	15249322	miR-124u-3
chr16	16394053	16394059	miR-124u-3
chr16	17919213	17919219	miR-124u-3
chr16	18496559	18496565	miR-124u-3
chr16	24673882	24673888	miR-124u-3
chr16	47920807	47920813	miR-124u-3
chr16	52118649	52118655	miR-124u-3
chr16	56643433	56643439	miR-124u-3
chr16	65466691	65466697	miR-124u-3
chr16	65895169	65895175	miR-124u-3
chr16	66787188	66787194	miR-124u-3
chr16	73435493	73435499	miR-124u-3
chr16	73592339	73592345	miR-124u-3
chr16	76946295	76946301	miR-124u-3
chr16	80099858	80099864	miR-124u-3
chr16	80099858	80099864	miR-124u-3
chr16	80602008	80602014	miR-124u-3
chr16	80863933	80863939	miR-124u-3
chr16	83833133	83833139	miR-124u-3
chr16	86369328	86369334	miR-124u-3
chr16	87811529	87811535	miR-124u-3
chr16	87811529	87811535	miR-124u-3
chr16	1370318	1370324	miR-124u-3
chr16	1370318	1370324	miR-124u-3
chr16	1371438	1371444	miR-124u-3
chr16	9200379	9200385	miR-124u-3
chr16	11838085	11838091	miR-124u-3
chr16	11838085	11838091	miR-124u-3
chr16	19075221	19075227	miR-124u-3
chr16	19075221	19075227	miR-124u-3
chr16	19075221	19075227	miR-124u-3
chr16	24814900	24814906	miR-124u-3
chr16	30930868	30930874	miR-124u-3
chr16	32262115	32262121	miR-124u-3
chr16	33203056	33203062	miR-124u-3
chr16	52114148	52114154	miR-124u-3
chr16	56227441	56227447	miR-124u-3
chr16	66875391	66875397	miR-124u-3
chr16	74340267	74340273	miR-124u-3
chr16	80252054	80252060	miR-124u-3
chr16	83743996	83744002	miR-124u-3
chr16	88738029	88738035	miR-124u-3
chr16	89294923	89294929	miR-124u-3
chr16	9200379	9200385	miR-124u-3
chr16	9202760	9202766	miR-124u-3
chr16	11975494	11975500	miR-124u-3
chr16	19327088	19327094	miR-124u-3
chr16	19327501	19327507	miR-124u-3
chr16	23458506	23458512	miR-124u-3
chr16	56717285	56717291	miR-124u-3
chr16	90204311	90204317	miR-124u-3
chr17	5144637	5144643	miR-124u-3
chr17	8241987	8241993	miR-124u-3
chr17	10645033	10645039	miR-124u-3
chr17	12538742	12538748	miR-124u-3
chr17	12538742	12538748	miR-124u-3
chr17	12621210	12621216	miR-124u-3
chr17	14672497	14672503	miR-124u-3
chr17	15285296	15285302	miR-124u-3
chr17	18314855	18314861	miR-124u-3
chr17	20691977	20691983	miR-124u-3
chr17	21362794	21362800	miR-124u-3
chr17	38168791	38168797	miR-124u-3
chr17	41463968	41463974	miR-124u-3
chr17	43611109	43611115	miR-124u-3
chr17	49419031	49419037	miR-124u-3
chr17	53247049	53247055	miR-124u-3
chr17	56067361	56067367	miR-124u-3
chr17	56067361	56067367	miR-124u-3
chr17	56155302	56155308	miR-124u-3
chr17	56156124	56156130	miR-124u-3
chr17	56170584	56170590	miR-124u-3
chr17	62075812	62075818	miR-124u-3
chr17	66187106	66187112	miR-124u-3
chr17	67549340	67549346	miR-124u-3
chr17	71772622	71772628	miR-124u-3
chr17	72600976	72600982	miR-124u-3
chr17	74795493	74795499	miR-124u-3
chr17	76267982	76267988	miR-124u-3
chr17	78427648	78427654	miR-124u-3
chr17	79836346	79836352	miR-124u-3
chr17	81062847	81062853	miR-124u-3
chr17	2866201	2866207	miR-124u-3
chr17	5334799	5334805	miR-124u-3
chr17	7186337	7186343	miR-124u-3
chr17	17680225	17680231	miR-124u-3
chr17	19238406	19238412	miR-124u-3
chr17	26934993	26934999	miR-124u-3
chr17	27219915	27219921	miR-124u-3
chr17	34006796	34006802	miR-124u-3
chr17	42300763	42300769	miR-124u-3
chr17	42752993	42752999	miR-124u-3
chr17	43921352	43921358	miR-124u-3
chr17	43921352	43921358	miR-124u-3
chr17	43921352	43921358	miR-124u-3
chr17	47583042	47583048	miR-124u-3
chr17	48235863	48235869	miR-124u-3
chr17	55169818	55169824	miR-124u-3
chr17	55170267	55170273	miR-124u-3
chr17	55170696	55170702	miR-124u-3
chr17	59540687	59540693	miR-124u-3
chr17	73875251	73875257	miR-124u-3
chr17	79204811	79204817	miR-124u-3
chr17	9456708	9456714	miR-124u-3
chr17	31379465	31379471	miR-124u-3
chr17	40662952	40662958	miR-124u-3
chr17	60629161	60629167	miR-124u-3
chr17	26944247	26944253	miR-124u-3
chr17	30651497	30651503	miR-124u-3
chr17	30651497	30651503	miR-124u-3
chr17	30678784	30678790	miR-124u-3
chr17	47975512	47975518	miR-124u-3
chr17	10705654	10705660	miR-124u-3
chr17	16344781	16344787	miR-124u-3
chr17	16344781	16344787	miR-124u-3
chr17	16344781	16344787	miR-124u-3
chr17	16344781	16344787	miR-124u-3
chr17	16344781	16344787	miR-124u-3
chr17	16344781	16344787	miR-124u-3
chr17	16344781	16344787	miR-124u-3
chr17	16344781	16344787	miR-124u-3
chr17	16344781	16344787	miR-124u-3
chr17	16344781	16344787	miR-124u-3
chr17	16344781	16344787	miR-124u-3
chr17	16344781	16344787	miR-124u-3
chr17	16344781	16344787	miR-124u-3
chr17	16344781	16344787	miR-124u-3
chr17	16344781	16344787	miR-124u-3
chr17	16344781	16344787	miR-124u-3
chr17	16344781	16344787	miR-124u-3
chr17	26944247	26944253	miR-124u-3
chr18	1646911	1646917	miR-124u-3
chr18	5246238	5246244	miR-124u-3
chr18	5246238	5246244	miR-124u-3
chr18	5317601	5317607	miR-124u-3
chr18	6920502	6920508	miR-124u-3
chr18	12200912	12200918	miR-124u-3
chr18	12739594	12739600	miR-124u-3
chr18	14962229	14962235	miR-124u-3
chr18	22070617	22070623	miR-124u-3
chr18	24925670	24925676	miR-124u-3
chr18	36788069	36788075	miR-124u-3
chr18	36788700	36788706	miR-124u-3
chr18	36788069	36788075	miR-124u-3
chr18	36788700	36788706	miR-124u-3
chr18	40097724	40097730	miR-124u-3
chr18	52774319	52774325	miR-124u-3
chr18	54724877	54724883	miR-124u-3
chr18	58494979	58494985	miR-124u-3
chr18	61881446	61881452	miR-124u-3
chr18	65566328	65566334	miR-124u-3
chr18	66881307	66881313	miR-124u-3
chr18	74336913	74336919	miR-124u-3
chr18	75695216	75695222	miR-124u-3
chr18	3603243	3603249	miR-124u-3
chr18	3655617	3655623	miR-124u-3
chr18	10664903	10664909	miR-124u-3
chr18	12444523	12444529	miR-124u-3
chr18	13521476	13521482	miR-124u-3
chr18	24769652	24769658	miR-124u-3
chr18	28730839	28730845	miR-124u-3
chr18	29266154	29266160	miR-124u-3
chr18	46735124	46735130	miR-124u-3
chr18	67150986	67150992	miR-124u-3
chr18	74084762	74084768	miR-124u-3
chr18	73837727	73837733	miR-124u-3
chr19	15946631	15946637	miR-124u-3
chr19	15946631	15946637	miR-124u-3
chr19	21753937	21753943	miR-124u-3
chr19	22936143	22936149	miR-124u-3
chr19	24248587	24248593	miR-124u-3
chr19	24248587	24248593	miR-124u-3
chr19	37120964	37120970	miR-124u-3
chr19	38344588	38344594	miR-124u-3
chr19	40526388	40526394	miR-124u-3
chr19	48985229	48985235	miR-124u-3
chr19	51774612	51774618	miR-124u-3
chr19	51774612	51774618	miR-124u-3
chr19	57817687	57817693	miR-124u-3
chr19	58952066	58952072	miR-124u-3
chr19	1270117	1270123	miR-124u-3
chr19	1270117	1270123	miR-124u-3
chr19	5857960	5857966	miR-124u-3
chr19	6012149	6012155	miR-124u-3
chr19	8646166	8646172	miR-124u-3
chr19	10398204	10398210	miR-124u-3
chr19	17533039	17533045	miR-124u-3
chr19	19057620	19057626	miR-124u-3
chr19	36507747	36507753	miR-124u-3
chr19	38039234	38039240	miR-124u-3
chr19	40597418	40597424	miR-124u-3
chr19	44603480	44603486	miR-124u-3
chr19	51656265	51656271	miR-124u-3
chr19	52189016	52189022	miR-124u-3
chr19	11433330	11433336	miR-124u-3
chr19	24111995	24112001	miR-124u-3
chr19	53156338	53156344	miR-124u-3
chr19	4910699	4910705	miR-124u-3
chr19	4910699	4910705	miR-124u-3
chr19	28286930	28286936	miR-124u-3
chr19	23445159	23445165	miR-124u-3
chr19	23452665	23452671	miR-124u-3
chr19	23452665	23452671	miR-124u-3
chr20	5477008	5477014	miR-124u-3
chr20	7283374	7283380	miR-124u-3
chr20	21068341	21068347	miR-124u-3
chr20	25123217	25123223	miR-124u-3
chr20	26113537	26113543	miR-124u-3
chr20	56532522	56532528	miR-124u-3
chr20	19224868	19224874	miR-124u-3
chr20	23785272	23785278	miR-124u-3
chr20	34064363	34064369	miR-124u-3
chr20	34064363	34064369	miR-124u-3
chr20	34064363	34064369	miR-124u-3
chr20	39727462	39727468	miR-124u-3
chr20	52103689	52103695	miR-124u-3
chr20	10626915	10626921	miR-124u-3
chr20	37054698	37054704	miR-124u-3
chr20	51265950	51265956	miR-124u-3
chr20	57097518	57097524	miR-124u-3
chr20	58896297	58896303	miR-124u-3
chr20	26168078	26168084	miR-124u-3
chr20	26168078	26168084	miR-124u-3
chr20	26168078	26168084	miR-124u-3
chr21	16196407	16196413	miR-124u-3
chr21	23873259	23873265	miR-124u-3
chr21	25678001	25678007	miR-124u-3
chr21	29509393	29509399	miR-124u-3
chr21	44882017	44882023	miR-124u-3
chr21	44882017	44882023	miR-124u-3
chr21	44882017	44882023	miR-124u-3
chr21	44882017	44882023	miR-124u-3
chr21	44882017	44882023	miR-124u-3
chr21	31136077	31136083	miR-124u-3
chr21	31136077	31136083	miR-124u-3
chr21	31136077	31136083	miR-124u-3
chr21	31136077	31136083	miR-124u-3
chr21	33653210	33653216	miR-124u-3
chr21	44069108	44069114	miR-124u-3
chr21	45229737	45229743	miR-124u-3
chr21	43297681	43297687	miR-124u-3
chr21	19182978	19182984	miR-124u-3
chr21	19182978	19182984	miR-124u-3
chr21	24734488	24734494	miR-124u-3
chr21	30565881	30565887	miR-124u-3
chr21	30566013	30566019	miR-124u-3
chr21	30565881	30565887	miR-124u-3
chr21	30566013	30566019	miR-124u-3
chr21	30565881	30565887	miR-124u-3
chr21	30566013	30566019	miR-124u-3
chr21	33026107	33026113	miR-124u-3
chr21	33027431	33027437	miR-124u-3
chr22	17119583	17119589	miR-124u-3
chr22	17119583	17119589	miR-124u-3
chr22	17119583	17119589	miR-124u-3
chr22	17093499	17093505	miR-124u-3
chr22	17093647	17093653	miR-124u-3
chr22	17119583	17119589	miR-124u-3
chr22	17119583	17119589	miR-124u-3
chr22	17119583	17119589	miR-124u-3
chr22	17538543	17538549	miR-124u-3
chr22	43011251	43011257	miR-124u-3
chr22	25976228	25976234	miR-124u-3
chr22	26291070	26291076	miR-124u-3
chr22	26291070	26291076	miR-124u-3
chr22	26291070	26291076	miR-124u-3
chr22	46937760	46937766	miR-124u-3
chr22	28395924	28395930	miR-124u-3
chr22	28395924	28395930	miR-124u-3
chr22	28395924	28395930	miR-124u-3
chr22	48082648	48082654	miR-124u-3
chr22	48082648	48082654	miR-124u-3
chr22	21535777	21535783	miR-124u-3
chrX	39166977	39166983	miR-124u-3
chrX	41095282	41095288	miR-124u-3
chrX	46185451	46185457	miR-124u-3
chrX	73034429	73034435	miR-124u-3
chrX	73043592	73043598	miR-124u-3
chrX	73044236	73044242	miR-124u-3
chrX	73044270	73044276	miR-124u-3
chrX	73043592	73043598	miR-124u-3
chrX	73044236	73044242	miR-124u-3
chrX	73044270	73044276	miR-124u-3
chrX	110761945	110761951	miR-124u-3
chrX	121008411	121008417	miR-124u-3
chrX	150351269	150351275	miR-124u-3
chrX	12921986	12921992	miR-124u-3
chrX	23791625	23791631	miR-124u-3
chrX	71932048	71932054	miR-124u-3
chrX	82761731	82761737	miR-124u-3
chrX	102192894	102192900	miR-124u-3
chrX	119056736	119056742	miR-124u-3
chrX	154576986	154576992	miR-124u-3
chrX	71998437	71998443	miR-124u-3
chrX	103200953	103200959	miR-124u-3
chrX	103201305	103201311	miR-124u-3
chrX	102139543	102139549	miR-124u-3
chrX	117989495	117989501	miR-124u-3
chrX	149120791	149120797	miR-124u-3
chrX	149120791	149120797	miR-124u-3
chrX	151304513	151304519	miR-124u-3
chrY	3968121	3968127	miR-124u-3
chrY	6311497	6311503	miR-124u-3
chrY	14803171	14803177	miR-124u-3
chrY	20511899	20511905	miR-124u-3
chrY	14468198	14468204	miR-124u-3
chrY	20894127	20894133	miR-124u-3
chrY	21039722	21039728	miR-124u-3
chr1	1185708	1185714	miR-124a-3
chr1	8270597	8270603	miR-124a-3
chr1	11673322	11673328	miR-124a-3
chr1	24526830	24526836	miR-124a-3
chr1	28969912	28969918	miR-124a-3
chr1	29656699	29656705	miR-124a-3
chr1	30614165	30614171	miR-124a-3
chr1	31973462	31973468	miR-124a-3
chr1	31988045	31988051	miR-124a-3
chr1	31988045	31988051	miR-124a-3
chr1	33727003	33727009	miR-124a-3
chr1	53709194	53709200	miR-124a-3
chr1	53709848	53709854	miR-124a-3
chr1	56200039	56200045	miR-124a-3
chr1	63723718	63723724	miR-124a-3
chr1	65453241	65453247	miR-124a-3
chr1	84042011	84042017	miR-124a-3
chr1	84043132	84043138	miR-124a-3
chr1	84542555	84542561	miR-124a-3
chr1	84542802	84542808	miR-124a-3
chr1	98515110	98515116	miR-124a-3
chr1	98510778	98510784	miR-124a-3
chr1	98510778	98510784	miR-124a-3
chr1	98510778	98510784	miR-124a-3
chr1	98715051	98715057	miR-124a-3
chr1	101788998	101789004	miR-124a-3
chr1	117037396	117037402	miR-124a-3
chr1	142558822	142558828	miR-124a-3
chr1	142634977	142634983	miR-124a-3
chr1	142635481	142635487	miR-124a-3
chr1	143133857	143133863	miR-124a-3
chr1	143134362	143134368	miR-124a-3
chr1	143527953	143527959	miR-124a-3
chr1	144281095	144281101	miR-124a-3
chr1	144281095	144281101	miR-124a-3
chr1	147636666	147636672	miR-124a-3
chr1	149239588	149239594	miR-124a-3
chr1	149587545	149587551	miR-124a-3
chr1	152629106	152629112	miR-124a-3
chr1	152629106	152629112	miR-124a-3
chr1	156658525	156658531	miR-124a-3
chr1	158102023	158102029	miR-124a-3
chr1	158102023	158102029	miR-124a-3
chr1	168732807	168732813	miR-124a-3
chr1	174084739	174084745	miR-124a-3
chr1	174084739	174084745	miR-124a-3
chr1	174084739	174084745	miR-124a-3
chr1	177362503	177362509	miR-124a-3
chr1	180528131	180528137	miR-124a-3
chr1	181061044	181061050	miR-124a-3
chr1	185595684	185595690	miR-124a-3
chr1	193695966	193695972	miR-124a-3
chr1	201489143	201489149	miR-124a-3
chr1	204002218	204002224	miR-124a-3
chr1	204002218	204002224	miR-124a-3
chr1	204002218	204002224	miR-124a-3
chr1	204598757	204598763	miR-124a-3
chr1	211898688	211898694	miR-124a-3
chr1	220575722	220575728	miR-124a-3
chr1	226274665	226274671	miR-124a-3
chr1	226274665	226274671	miR-124a-3
chr1	232315500	232315506	miR-124a-3
chr1	1604220	1604226	miR-124a-3
chr1	21593678	21593684	miR-124a-3
chr1	43300788	43300794	miR-124a-3
chr1	47034533	47034539	miR-124a-3
chr1	48694511	48694517	miR-124a-3
chr1	52518101	52518107	miR-124a-3
chr1	52518298	52518304	miR-124a-3
chr1	53551067	53551073	miR-124a-3
chr1	53580856	53580862	miR-124a-3
chr1	53688292	53688298	miR-124a-3
chr1	55457816	55457822	miR-124a-3
chr1	71413107	71413113	miR-124a-3
chr1	110140211	110140217	miR-124a-3
chr1	110925512	110925518	miR-124a-3
chr1	111486357	111486363	miR-124a-3
chr1	111860437	111860443	miR-124a-3
chr1	112452922	112452928	miR-124a-3
chr1	114365819	114365825	miR-124a-3
chr1	119607331	119607337	miR-124a-3
chr1	120931372	120931378	miR-124a-3
chr1	144461338	144461344	miR-124a-3
chr1	144461338	144461344	miR-124a-3
chr1	151680778	151680784	miR-124a-3
chr1	151990912	151990918	miR-124a-3
chr1	155288184	155288190	miR-124a-3
chr1	155288184	155288190	miR-124a-3
chr1	167597704	167597710	miR-124a-3
chr1	172109545	172109551	miR-124a-3
chr1	175276359	175276365	miR-124a-3
chr1	179785576	179785582	miR-124a-3
chr1	179785576	179785582	miR-124a-3
chr1	180244481	180244487	miR-124a-3
chr1	183109949	183109955	miR-124a-3
chr1	201643080	201643086	miR-124a-3
chr1	212004369	212004375	miR-124a-3
chr1	212799100	212799106	miR-124a-3
chr1	213994543	213994549	miR-124a-3
chr1	214150712	214150718	miR-124a-3
chr1	217667081	217667087	miR-124a-3
chr1	228462728	228462734	miR-124a-3
chr1	228462728	228462734	miR-124a-3
chr1	246937740	246937746	miR-124a-3
chr1	2306743	2306749	miR-124a-3
chr1	2309459	2309465	miR-124a-3
chr1	176477972	176477978	miR-124a-3
chr1	108918510	108918516	miR-124a-3
chr1	108918510	108918516	miR-124a-3
chr1	2484110	2484116	miR-124a-3
chr1	2484110	2484116	miR-124a-3
chr2	341882	341888	miR-124a-3
chr2	1624771	1624777	miR-124a-3
chr2	4677977	4677983	miR-124a-3
chr2	4677977	4677983	miR-124a-3
chr2	4677977	4677983	miR-124a-3
chr2	5870325	5870331	miR-124a-3
chr2	9248407	9248413	miR-124a-3
chr2	9898419	9898425	miR-124a-3
chr2	21222509	21222515	miR-124a-3
chr2	21912193	21912199	miR-124a-3
chr2	28672928	28672934	miR-124a-3
chr2	33931969	33931975	miR-124a-3
chr2	42104845	42104851	miR-124a-3
chr2	42104845	42104851	miR-124a-3
chr2	42104845	42104851	miR-124a-3
chr2	45150265	45150271	miR-124a-3
chr2	45150265	45150271	miR-124a-3
chr2	47442276	47442282	miR-124a-3
chr2	47560658	47560664	miR-124a-3
