chr	start	end	miRNA
chr2	186585181	186585188	mir-181family
chr2	186585181	186585188	mir-181family
chr2	228129925	228129932	mir-181family
chr2	228129925	228129932	mir-181family
chr2	200743841	200743848	mir-181family
chr2	200743841	200743848	mir-181family
chr2	241896790	241896797	mir-181family
chr2	241896790	241896797	mir-181family
chr3	32939148	32939155	mir-181family
chr3	38534514	38534521	mir-181family
chr3	44710425	44710432	mir-181family
chr3	101659752	101659759	mir-181family
chr3	109136763	109136770	mir-181family
chr3	167584319	167584326	mir-181family
chr3	167584319	167584326	mir-181family
chr3	177339479	177339486	mir-181family
chr3	7997080	7997087	mir-181family
chr3	7997080	7997087	mir-181family
chr3	20215854	20215861	mir-181family
chr3	20215854	20215861	mir-181family
chr3	58414480	58414487	mir-181family
chr3	129624985	129624992	mir-181family
chr3	184909663	184909670	mir-181family
chr3	50314321	50314328	mir-181family
chr3	50314321	50314328	mir-181family
chr3	50314321	50314328	mir-181family
chr3	50314321	50314328	mir-181family
chr3	50314321	50314328	mir-181family
chr3	18568818	18568825	mir-181family
chr3	18568818	18568825	mir-181family
chr3	62299606	62299613	mir-181family
chr3	174798960	174798967	mir-181family
chr4	32354428	32354435	mir-181family
chr4	58588702	58588709	mir-181family
chr4	116843238	116843245	mir-181family
chr4	118235834	118235841	mir-181family
chr4	124447542	124447549	mir-181family
chr4	124586574	124586581	mir-181family
chr4	142242330	142242337	mir-181family
chr4	174845670	174845677	mir-181family
chr4	186839348	186839355	mir-181family
chr4	188230580	188230587	mir-181family
chr4	7033936	7033943	mir-181family
chr4	106848521	106848528	mir-181family
chr4	106848521	106848528	mir-181family
chr4	108862342	108862349	mir-181family
chr4	114865415	114865422	mir-181family
chr4	178597002	178597009	mir-181family
chr4	183628943	183628950	mir-181family
chr4	85930268	85930275	mir-181family
chr5	4516273	4516280	mir-181family
chr5	10657530	10657537	mir-181family
chr5	17385420	17385427	mir-181family
chr5	21326764	21326771	mir-181family
chr5	64315912	64315919	mir-181family
chr5	68325627	68325634	mir-181family
chr5	68325627	68325634	mir-181family
chr5	73832566	73832573	mir-181family
chr5	82308785	82308792	mir-181family
chr5	90608254	90608261	mir-181family
chr5	90608254	90608261	mir-181family
chr5	91741371	91741378	mir-181family
chr5	118121105	118121112	mir-181family
chr5	127277264	127277271	mir-181family
chr5	127301730	127301737	mir-181family
chr5	133252877	133252884	mir-181family
chr5	148445935	148445942	mir-181family
chr5	151649898	151649905	mir-181family
chr5	151649898	151649905	mir-181family
chr5	151649898	151649905	mir-181family
chr5	151649898	151649905	mir-181family
chr5	160360511	160360518	mir-181family
chr5	160360511	160360518	mir-181family
chr5	169760561	169760568	mir-181family
chr5	169760561	169760568	mir-181family
chr5	169760561	169760568	mir-181family
chr5	38559161	38559168	mir-181family
chr5	38559161	38559168	mir-181family
chr5	38559161	38559168	mir-181family
chr5	44413150	44413157	mir-181family
chr5	60959233	60959240	mir-181family
chr5	60959233	60959240	mir-181family
chr5	60959233	60959240	mir-181family
chr5	172384537	172384544	mir-181family
chr5	177386761	177386768	mir-181family
chr6	2393874	2393881	mir-181family
chr6	22197165	22197172	mir-181family
chr6	25061927	25061934	mir-181family
chr6	58235939	58235946	mir-181family
chr6	143276504	143276511	mir-181family
chr6	157097584	157097591	mir-181family
chr6	29984731	29984738	mir-181family
chr6	71993499	71993506	mir-181family
chr6	71993499	71993506	mir-181family
chr6	71993499	71993506	mir-181family
chr6	71993499	71993506	mir-181family
chr6	72020591	72020598	mir-181family
chr6	72020600	72020607	mir-181family
chr6	87863657	87863664	mir-181family
chr6	105585711	105585718	mir-181family
chr6	105585711	105585718	mir-181family
chr6	105585711	105585718	mir-181family
chr6	105585711	105585718	mir-181family
chr6	111921323	111921330	mir-181family
chr6	114777502	114777509	mir-181family
chr6	139495733	139495740	mir-181family
chr6	143875565	143875572	mir-181family
chr6	90540180	90540187	mir-181family
chr6	90540180	90540187	mir-181family
chr6	90540180	90540187	mir-181family
chr7	162356	162363	mir-181family
chr7	162544	162551	mir-181family
chr7	26596767	26596774	mir-181family
chr7	36822312	36822319	mir-181family
chr7	56603186	56603193	mir-181family
chr7	114766029	114766036	mir-181family
chr7	43551200	43551207	mir-181family
chr7	123264951	123264958	mir-181family
chr7	22612353	22612360	mir-181family
chr7	22612353	22612360	mir-181family
chr7	102629030	102629037	mir-181family
chr8	328071	328078	mir-181family
chr8	64379923	64379930	mir-181family
chr8	90633068	90633075	mir-181family
chr8	102424241	102424248	mir-181family
chr8	104481142	104481149	mir-181family
chr8	104481173	104481180	mir-181family
chr8	135806154	135806161	mir-181family
chr8	135863658	135863665	mir-181family
chr8	138824156	138824163	mir-181family
chr8	6261254	6261261	mir-181family
chr8	11176063	11176070	mir-181family
chr8	22399599	22399606	mir-181family
chr8	75939130	75939137	mir-181family
chr8	143787688	143787695	mir-181family
chr8	24809425	24809432	mir-181family
chr9	82504321	82504328	mir-181family
chr9	110189536	110189543	mir-181family
chr9	138469317	138469324	mir-181family
chr9	138469317	138469324	mir-181family
chr9	32648095	32648102	mir-181family
chr9	72785438	72785445	mir-181family
chr9	72785438	72785445	mir-181family
chr9	98268799	98268806	mir-181family
chr9	123612686	123612693	mir-181family
chr9	124042490	124042497	mir-181family
chr9	126513513	126513520	mir-181family
chr9	127704981	127704988	mir-181family
chr10	3541401	3541408	mir-181family
chr10	4720302	4720309	mir-181family
chr10	4720302	4720309	mir-181family
chr10	10826408	10826415	mir-181family
chr10	10826408	10826415	mir-181family
chr10	10826408	10826415	mir-181family
chr10	10826408	10826415	mir-181family
chr10	38064320	38064327	mir-181family
chr10	66662185	66662192	mir-181family
chr10	109728115	109728122	mir-181family
chr10	5564534	5564541	mir-181family
chr10	74035491	74035498	mir-181family
chr10	102745226	102745233	mir-181family
chr10	106111447	106111454	mir-181family
chr11	30001940	30001947	mir-181family
chr11	65197621	65197628	mir-181family
chr11	125743222	125743229	mir-181family
chr11	134541353	134541360	mir-181family
chr11	2645859	2645866	mir-181family
chr11	7727192	7727199	mir-181family
chr11	10899943	10899950	mir-181family
chr11	10899943	10899950	mir-181family
chr11	19246471	19246478	mir-181family
chr11	116761149	116761156	mir-181family
chr11	112163096	112163103	mir-181family
chr12	10091669	10091676	mir-181family
chr12	16848881	16848888	mir-181family
chr12	17742640	17742647	mir-181family
chr12	23123993	23124000	mir-181family
chr12	43556893	43556900	mir-181family
chr12	60489258	60489265	mir-181family
chr12	106131164	106131171	mir-181family
chr12	108226906	108226913	mir-181family
chr12	128433444	128433451	mir-181family
chr12	2786131	2786138	mir-181family
chr12	13115285	13115292	mir-181family
chr12	94102520	94102527	mir-181family
chr12	124410056	124410063	mir-181family
chr12	4948338	4948345	mir-181family
chr12	65022133	65022140	mir-181family
chr12	99348173	99348180	mir-181family
chr13	64322213	64322220	mir-181family
chr13	80486601	80486608	mir-181family
chr13	88260217	88260224	mir-181family
chr13	112738033	112738040	mir-181family
chr13	79156241	79156248	mir-181family
chr13	52768321	52768328	mir-181family
chr14	40856892	40856899	mir-181family
chr14	40857093	40857100	mir-181family
chr14	50413111	50413118	mir-181family
chr14	56788292	56788299	mir-181family
chr14	56788292	56788299	mir-181family
chr14	62595665	62595672	mir-181family
chr14	65680062	65680069	mir-181family
chr14	86481132	86481139	mir-181family
chr14	104345767	104345774	mir-181family
chr14	105151000	105151007	mir-181family
chr14	58740071	58740078	mir-181family
chr14	89875629	89875636	mir-181family
chr15	25333884	25333891	mir-181family
chr15	38363846	38363853	mir-181family
chr15	38363846	38363853	mir-181family
chr15	41901821	41901828	mir-181family
chr15	41901821	41901828	mir-181family
chr15	75661457	75661464	mir-181family
chr15	94097339	94097346	mir-181family
chr15	94097356	94097363	mir-181family
chr15	100889091	100889098	mir-181family
chr15	23814472	23814479	mir-181family
chr15	42290345	42290352	mir-181family
chr15	83361239	83361246	mir-181family
chr15	93146170	93146177	mir-181family
chr15	100520048	100520055	mir-181family
chr15	37168601	37168608	mir-181family
chr15	41594767	41594774	mir-181family
chr16	9847723	9847730	mir-181family
chr16	25079365	25079372	mir-181family
chr16	29231265	29231272	mir-181family
chr16	31558093	31558100	mir-181family
chr16	56127163	56127170	mir-181family
chr16	65388164	65388171	mir-181family
chr16	65388164	65388171	mir-181family
chr16	65388164	65388171	mir-181family
chr16	65896478	65896485	mir-181family
chr16	50747441	50747448	mir-181family
chr17	10034268	10034275	mir-181family
chr17	18714176	18714183	mir-181family
chr17	20692203	20692210	mir-181family
chr17	21922785	21922792	mir-181family
chr17	34236253	34236260	mir-181family
chr17	43610225	43610232	mir-181family
chr17	50613052	50613059	mir-181family
chr17	72087168	72087175	mir-181family
chr17	72087168	72087175	mir-181family
chr17	12663767	12663774	mir-181family
chr17	31899192	31899199	mir-181family
chr17	40705532	40705539	mir-181family
chr17	45699410	45699417	mir-181family
chr17	71517135	71517142	mir-181family
chr17	60627929	60627936	mir-181family
chr17	7346296	7346303	mir-181family
chr17	28960317	28960324	mir-181family
chr17	28960317	28960324	mir-181family
chr17	28960317	28960324	mir-181family
chr17	28960317	28960324	mir-181family
chr17	48129446	48129453	mir-181family
chr17	70087081	70087088	mir-181family
chr17	70087081	70087088	mir-181family
chr17	70087081	70087088	mir-181family
chr18	1646840	1646847	mir-181family
chr18	5239067	5239074	mir-181family
chr18	14969413	14969420	mir-181family
chr18	28293971	28293978	mir-181family
chr18	53754924	53754931	mir-181family
chr18	53754924	53754931	mir-181family
chr18	53754924	53754931	mir-181family
chr18	72259320	72259327	mir-181family
chr18	13515394	13515401	mir-181family
chr18	23846901	23846908	mir-181family
chr18	59913122	59913129	mir-181family
chr19	11762492	11762499	mir-181family
chr19	11796155	11796162	mir-181family
chr19	11796323	11796330	mir-181family
chr19	11796491	11796498	mir-181family
chr19	11796740	11796747	mir-181family
chr19	11796986	11796993	mir-181family
chr19	11796155	11796162	mir-181family
chr19	11796323	11796330	mir-181family
chr19	11796491	11796498	mir-181family
chr19	11796740	11796747	mir-181family
chr19	11796986	11796993	mir-181family
chr19	21685283	21685290	mir-181family
chr19	22935493	22935500	mir-181family
chr19	22935564	22935571	mir-181family
chr19	29104123	29104130	mir-181family
chr19	37264790	37264797	mir-181family
chr19	617054	617061	mir-181family
chr19	24132888	24132895	mir-181family
chr19	38051552	38051559	mir-181family
chr19	47180657	47180664	mir-181family
chr19	50342935	50342942	mir-181family
chr19	50342935	50342942	mir-181family
chr19	52189740	52189747	mir-181family
chr19	57221220	57221227	mir-181family
chr19	57221220	57221227	mir-181family
chr19	53155385	53155392	mir-181family
chr19	56905268	56905275	mir-181family
chr19	56905268	56905275	mir-181family
chr19	56905268	56905275	mir-181family
chr19	56905268	56905275	mir-181family
chr19	29456989	29456996	mir-181family
chr20	12296947	12296954	mir-181family
chr20	22657341	22657348	mir-181family
chr20	10004946	10004953	mir-181family
chr20	10006991	10006998	mir-181family
chr20	62934707	62934714	mir-181family
chr21	17979570	17979577	mir-181family
chr21	17979570	17979577	mir-181family
chr21	26428466	26428473	mir-181family
chr21	26259020	26259027	mir-181family
chr21	41757230	41757237	mir-181family
chr21	41757230	41757237	mir-181family
chr21	41757230	41757237	mir-181family
chr21	41757230	41757237	mir-181family
chr22	26292608	26292615	mir-181family
chr22	26909709	26909716	mir-181family
chr22	26909709	26909716	mir-181family
chr22	44208801	44208808	mir-181family
chr22	27072380	27072387	mir-181family
chr22	27072380	27072387	mir-181family
chr22	27072380	27072387	mir-181family
chr22	27072380	27072387	mir-181family
chr22	21537246	21537253	mir-181family
chr22	34128687	34128694	mir-181family
chr22	34128687	34128694	mir-181family
chrX	73041163	73041170	mir-181family
chrX	73041163	73041170	mir-181family
chrX	12921183	12921190	mir-181family
chrX	96697685	96697692	mir-181family
chrX	19934179	19934186	mir-181family
chr1	15731300	15731307	mir-192family
chr1	75588871	75588878	mir-192family
chr1	84326117	84326124	mir-192family
chr1	103232166	103232173	mir-192family
chr1	108975644	108975651	mir-192family
chr1	146987403	146987410	mir-192family
chr1	166876311	166876318	mir-192family
chr1	238700311	238700318	mir-192family
chr1	10708718	10708725	mir-192family
chr1	155286890	155286897	mir-192family
chr1	236686435	236686442	mir-192family
chr1	236686435	236686442	mir-192family
chr1	71888241	71888248	mir-192family
chr1	71888241	71888248	mir-192family
chr2	742086	742093	mir-192family
chr2	42120054	42120061	mir-192family
chr2	42120054	42120061	mir-192family
chr2	43256458	43256465	mir-192family
chr2	127786029	127786036	mir-192family
chr2	25258878	25258885	mir-192family
chr2	70282792	70282799	mir-192family
chr2	70282792	70282799	mir-192family
chr2	80806257	80806264	mir-192family
chr2	118755844	118755851	mir-192family
chr2	151859975	151859982	mir-192family
chr2	160473377	160473384	mir-192family
chr2	206865227	206865234	mir-192family
chr2	103056065	103056072	mir-192family
chr2	107439536	107439543	mir-192family
chr3	106959329	106959336	mir-192family
chr3	106959329	106959336	mir-192family
chr3	106959329	106959336	mir-192family
chr3	106959329	106959336	mir-192family
chr3	106959329	106959336	mir-192family
chr3	108902975	108902982	mir-192family
chr3	112458996	112459003	mir-192family
chr3	147938334	147938341	mir-192family
chr3	38493287	38493294	mir-192family
chr3	62248233	62248240	mir-192family
chr3	62248233	62248240	mir-192family
chr4	65843248	65843255	mir-192family
chr4	109523968	109523975	mir-192family
chr4	134066847	134066854	mir-192family
chr4	134066847	134066854	mir-192family
chr4	185505308	185505315	mir-192family
chr4	8456625	8456632	mir-192family
chr4	89650378	89650385	mir-192family
chr5	44828049	44828056	mir-192family
chr5	50155014	50155021	mir-192family
chr5	59820570	59820577	mir-192family
chr5	148808031	148808038	mir-192family
chr5	148808031	148808038	mir-192family
chr5	169625351	169625358	mir-192family
chr5	38579533	38579540	mir-192family
chr5	43287785	43287792	mir-192family
chr6	114194217	114194224	mir-192family
chr6	116688145	116688152	mir-192family
chr6	165242311	165242318	mir-192family
chr6	30272080	30272087	mir-192family
chr6	33218149	33218156	mir-192family
chr6	46873113	46873120	mir-192family
chr6	149276930	149276937	mir-192family
chr7	1627438	1627445	mir-192family
chr7	67583745	67583752	mir-192family
chr7	54626831	54626838	mir-192family
chr8	2662210	2662217	mir-192family
chr8	16534463	16534470	mir-192family
chr8	47834588	47834595	mir-192family
chr8	62673514	62673521	mir-192family
chr9	89616155	89616162	mir-192family
chr9	3878639	3878646	mir-192family
chr9	123615868	123615875	mir-192family
chr10	2047977	2047984	mir-192family
chr10	4130135	4130142	mir-192family
chr10	67419851	67419858	mir-192family
chr10	82093537	82093544	mir-192family
chr10	134787798	134787805	mir-192family
chr10	80703913	80703920	mir-192family
chr10	80703913	80703920	mir-192family
chr10	89068237	89068244	mir-192family
chr11	56643708	56643715	mir-192family
chr11	56643708	56643715	mir-192family
chr11	7533384	7533391	mir-192family
chr11	22339338	22339345	mir-192family
chr11	75514593	75514600	mir-192family
chr11	92481900	92481907	mir-192family
chr11	114232502	114232509	mir-192family
chr11	131410469	131410476	mir-192family
chr11	131410469	131410476	mir-192family
chr11	131410469	131410476	mir-192family
chr11	62622965	62622972	mir-192family
chr11	62622965	62622972	mir-192family
chr12	5492647	5492654	mir-192family
chr12	43023404	43023411	mir-192family
chr12	116988263	116988270	mir-192family
chr12	123567925	123567932	mir-192family
chr12	123567925	123567932	mir-192family
chr12	70932799	70932806	mir-192family
chr12	72657634	72657641	mir-192family
chr13	35501048	35501055	mir-192family
chr13	43733082	43733089	mir-192family
chr13	33852747	33852754	mir-192family
chr13	33852747	33852754	mir-192family
chr13	33852747	33852754	mir-192family
chr13	33852747	33852754	mir-192family
chr13	77655105	77655112	mir-192family
chr13	52854806	52854813	mir-192family
chr13	52854806	52854813	mir-192family
chr13	52854806	52854813	mir-192family
chr14	90923248	90923255	mir-192family
chr14	100760748	100760755	mir-192family
chr14	102026409	102026416	mir-192family
chr14	102026409	102026416	mir-192family
chr14	31291745	31291752	mir-192family
chr14	52453902	52453909	mir-192family
chr14	51129774	51129781	mir-192family
chr14	22850134	22850141	mir-192family
chr15	30504314	30504321	mir-192family
chr15	45506857	45506864	mir-192family
chr15	70618814	70618821	mir-192family
chr15	101089281	101089288	mir-192family
chr16	32747672	32747679	mir-192family
chr16	34427264	34427271	mir-192family
chr16	47941924	47941931	mir-192family
chr16	63969929	63969936	mir-192family
chr17	1615293	1615300	mir-192family
chr17	1615293	1615300	mir-192family
chr17	1615293	1615300	mir-192family
chr17	11194097	11194104	mir-192family
chr17	19064272	19064279	mir-192family
chr17	34135741	34135748	mir-192family
chr17	38677078	38677085	mir-192family
chr17	45239181	45239188	mir-192family
chr18	6259285	6259292	mir-192family
chr18	32861563	32861570	mir-192family
chr18	39060267	39060274	mir-192family
chr19	23197955	23197962	mir-192family
chr19	32080885	32080892	mir-192family
chr19	32081310	32081317	mir-192family
chr19	57057314	57057321	mir-192family
chr20	24661211	24661218	mir-192family
chr20	52417750	52417757	mir-192family
chr21	16193964	16193971	mir-192family
chr21	23892367	23892374	mir-192family
chr21	34102088	34102095	mir-192family
chr21	34102088	34102095	mir-192family
chrX	100259855	100259862	mir-192family
chrX	131563912	131563919	mir-192family
chrX	131563912	131563919	mir-192family
chrX	102120980	102120987	mir-192family
chr1	3816968	3816975	mir-199family
chr1	3816968	3816975	mir-199family
chr1	4484552	4484559	mir-199family
chr1	9563444	9563451	mir-199family
chr1	17178649	17178656	mir-199family
chr1	17178649	17178656	mir-199family
chr1	20725192	20725199	mir-199family
chr1	20725192	20725199	mir-199family
chr1	23610586	23610593	mir-199family
chr1	54886393	54886400	mir-199family
chr1	56197316	56197323	mir-199family
chr1	56381462	56381469	mir-199family
chr1	71717397	71717404	mir-199family
chr1	94800171	94800178	mir-199family
chr1	95089252	95089259	mir-199family
chr1	116971075	116971082	mir-199family
chr1	143465424	143465431	mir-199family
chr1	143465424	143465431	mir-199family
chr1	143465424	143465431	mir-199family
chr1	143465424	143465431	mir-199family
chr1	143465424	143465431	mir-199family
chr1	143465424	143465431	mir-199family
chr1	143465424	143465431	mir-199family
chr1	143647938	143647945	mir-199family
chr1	143647938	143647945	mir-199family
chr1	147835426	147835433	mir-199family
chr1	151770954	151770961	mir-199family
chr1	156424477	156424484	mir-199family
chr1	156608376	156608383	mir-199family
chr1	158168753	158168760	mir-199family
chr1	168370155	168370162	mir-199family
chr1	179910882	179910889	mir-199family
chr1	184977213	184977220	mir-199family
chr1	188505310	188505317	mir-199family
chr1	211813187	211813194	mir-199family
chr1	212838009	212838016	mir-199family
chr1	234665800	234665807	mir-199family
chr1	234665800	234665807	mir-199family
chr1	33497916	33497923	mir-199family
chr1	47899438	47899445	mir-199family
chr1	55354401	55354408	mir-199family
chr1	55354401	55354408	mir-199family
chr1	58344075	58344082	mir-199family
chr1	58344075	58344082	mir-199family
chr1	58344075	58344082	mir-199family
chr1	58344075	58344082	mir-199family
chr1	58344075	58344082	mir-199family
chr1	58344075	58344082	mir-199family
chr1	67292720	67292727	mir-199family
chr1	85913498	85913505	mir-199family
chr1	149803349	149803356	mir-199family
chr1	151991186	151991193	mir-199family
chr1	152224177	152224184	mir-199family
chr1	152224177	152224184	mir-199family
chr1	155171888	155171895	mir-199family
chr1	211858288	211858295	mir-199family
chr1	213994732	213994739	mir-199family
chr1	229644421	229644428	mir-199family
chr1	231321038	231321045	mir-199family
chr1	1252976	1252983	mir-199family
chr1	71471776	71471783	mir-199family
chr1	146136904	146136911	mir-199family
chr1	246954382	246954389	mir-199family
chr2	10591318	10591325	mir-199family
chr2	43329788	43329795	mir-199family
chr2	47442244	47442251	mir-199family
chr2	64840100	64840107	mir-199family
chr2	64840100	64840107	mir-199family
chr2	66902938	66902945	mir-199family
chr2	95880846	95880853	mir-199family
chr2	95881098	95881105	mir-199family
chr2	95881182	95881189	mir-199family
chr2	105105043	105105050	mir-199family
chr2	112249832	112249839	mir-199family
chr2	114740262	114740269	mir-199family
chr2	174833997	174834004	mir-199family
chr2	195250942	195250949	mir-199family
chr2	199239722	199239729	mir-199family
chr2	217861107	217861114	mir-199family
chr2	31788492	31788499	mir-199family
chr2	39088889	39088896	mir-199family
chr2	70297473	70297480	mir-199family
chr2	75416272	75416279	mir-199family
chr2	155292909	155292916	mir-199family
chr2	159591338	159591345	mir-199family
chr2	179469673	179469680	mir-199family
chr2	179591604	179591611	mir-199family
chr2	197125062	197125069	mir-199family
chr2	197125062	197125069	mir-199family
chr2	223431910	223431917	mir-199family
chr2	27218420	27218427	mir-199family
chr2	27218420	27218427	mir-199family
chr2	114017120	114017127	mir-199family
chr2	114017120	114017127	mir-199family
chr2	114017120	114017127	mir-199family
chr2	114017120	114017127	mir-199family
chr2	114017120	114017127	mir-199family
chr2	114017120	114017127	mir-199family
chr2	217351626	217351633	mir-199family
chr3	65740	65747	mir-199family
chr3	9540414	9540421	mir-199family
chr3	55223230	55223237	mir-199family
chr3	114034289	114034296	mir-199family
chr3	141404830	141404837	mir-199family
chr3	142830769	142830776	mir-199family
chr3	161145181	161145188	mir-199family
chr3	161145413	161145420	mir-199family
chr3	161164906	161164913	mir-199family
chr3	166287612	166287619	mir-199family
chr3	167640378	167640385	mir-199family
chr3	167640378	167640385	mir-199family
chr3	167640378	167640385	mir-199family
chr3	167640378	167640385	mir-199family
chr3	177469808	177469815	mir-199family
chr3	177469808	177469815	mir-199family
chr3	177469808	177469815	mir-199family
chr3	177469808	177469815	mir-199family
chr3	180139963	180139970	mir-199family
chr3	180139963	180139970	mir-199family
chr3	181723139	181723146	mir-199family
chr3	184476238	184476245	mir-199family
chr3	194500598	194500605	mir-199family
chr3	38865970	38865977	mir-199family
chr3	43393399	43393406	mir-199family
chr3	64083424	64083431	mir-199family
chr3	64548905	64548912	mir-199family
chr3	128189911	128189918	mir-199family
chr3	129627047	129627054	mir-199family
chr3	140224727	140224734	mir-199family
chr3	142683612	142683619	mir-199family
chr3	142683612	142683619	mir-199family
chr3	142683612	142683619	mir-199family
chr3	169663829	169663836	mir-199family
chr3	179639501	179639508	mir-199family
chr3	187869339	187869346	mir-199family
chr4	8510781	8510788	mir-199family
chr4	8510781	8510788	mir-199family
chr4	10698862	10698869	mir-199family
chr4	13782635	13782642	mir-199family
chr4	41759259	41759266	mir-199family
chr4	74579122	74579129	mir-199family
chr4	135992142	135992149	mir-199family
chr4	145427124	145427131	mir-199family
chr4	152596972	152596979	mir-199family
chr4	156275372	156275379	mir-199family
chr4	156275372	156275379	mir-199family
chr4	156275372	156275379	mir-199family
chr4	156275372	156275379	mir-199family
chr4	156275372	156275379	mir-199family
chr4	156284047	156284054	mir-199family
chr4	156284047	156284054	mir-199family
chr4	156284047	156284054	mir-199family
chr4	178264211	178264218	mir-199family
chr4	183006151	183006158	mir-199family
chr4	183006151	183006158	mir-199family
chr4	54469958	54469965	mir-199family
chr4	139019515	139019522	mir-199family
chr5	8446214	8446221	mir-199family
chr5	9517193	9517200	mir-199family
chr5	27477807	27477814	mir-199family
chr5	27477807	27477814	mir-199family
chr5	27477807	27477814	mir-199family
chr5	53697554	53697561	mir-199family
chr5	53697554	53697561	mir-199family
chr5	53697554	53697561	mir-199family
chr5	53697554	53697561	mir-199family
chr5	108573040	108573047	mir-199family
chr5	120661216	120661223	mir-199family
chr5	120661216	120661223	mir-199family
chr5	125529471	125529478	mir-199family
chr5	127339399	127339406	mir-199family
chr5	151104543	151104550	mir-199family
chr5	157879304	157879311	mir-199family
chr5	159296971	159296978	mir-199family
chr5	173951076	173951083	mir-199family
chr5	173951076	173951083	mir-199family
chr5	173951076	173951083	mir-199family
chr5	173951076	173951083	mir-199family
chr5	174253156	174253163	mir-199family
chr5	174422494	174422501	mir-199family
chr5	13860469	13860476	mir-199family
chr5	13860493	13860500	mir-199family
chr5	87732147	87732154	mir-199family
chr5	87732147	87732154	mir-199family
chr5	87732147	87732154	mir-199family
chr5	87732147	87732154	mir-199family
chr5	87732147	87732154	mir-199family
chr5	96140093	96140100	mir-199family
chr5	111563984	111563991	mir-199family
chr5	141005722	141005729	mir-199family
chr5	151104170	151104177	mir-199family
chr5	142573624	142573631	mir-199family
chr5	148025753	148025760	mir-199family
chr5	148875861	148875868	mir-199family
chr5	131705158	131705165	mir-199family
chr6	2283844	2283851	mir-199family
chr6	2283844	2283851	mir-199family
chr6	2396029	2396036	mir-199family
chr6	3911568	3911575	mir-199family
chr6	28106502	28106509	mir-199family
chr6	31410078	31410085	mir-199family
chr6	109090364	109090371	mir-199family
chr6	170201622	170201629	mir-199family
chr6	29499221	29499228	mir-199family
chr6	30274638	30274645	mir-199family
chr6	31968715	31968722	mir-199family
chr6	32001452	32001459	mir-199family
chr6	53371033	53371040	mir-199family
chr6	57030286	57030293	mir-199family
chr6	57030286	57030293	mir-199family
chr6	57030286	57030293	mir-199family
chr6	85399400	85399407	mir-199family
chr6	111814002	111814009	mir-199family
chr6	112476682	112476689	mir-199family
chr6	112476682	112476689	mir-199family
chr6	112476682	112476689	mir-199family
chr6	130459122	130459129	mir-199family
chr6	58275276	58275283	mir-199family
chr6	58275276	58275283	mir-199family
chr6	58275276	58275283	mir-199family
chr6	58275276	58275283	mir-199family
chr6	58275276	58275283	mir-199family
chr7	10000920	10000927	mir-199family
chr7	84569168	84569175	mir-199family
chr7	149701994	149702001	mir-199family
chr7	154996795	154996802	mir-199family
chr7	156398416	156398423	mir-199family
chr7	156398416	156398423	mir-199family
chr7	30617430	30617437	mir-199family
chr7	55655586	55655593	mir-199family
chr7	98612224	98612231	mir-199family
chr7	122061066	122061073	mir-199family
chr7	146780279	146780286	mir-199family
chr7	157823261	157823268	mir-199family
chr7	158383781	158383788	mir-199family
chr7	21061699	21061706	mir-199family
chr7	44081338	44081345	mir-199family
chr7	53723692	53723699	mir-199family
chr7	128533935	128533942	mir-199family
chr7	128533935	128533942	mir-199family
chr7	128533935	128533942	mir-199family
chr7	128533935	128533942	mir-199family
chr7	130567027	130567034	mir-199family
chr7	156398416	156398423	mir-199family
chr7	156398416	156398423	mir-199family
chr7	156398416	156398423	mir-199family
chr7	30617430	30617437	mir-199family
chr7	100607009	100607016	mir-199family
chr7	100607009	100607016	mir-199family
chr8	12675540	12675547	mir-199family
chr8	32901897	32901904	mir-199family
chr8	32901897	32901904	mir-199family
chr8	64387962	64387969	mir-199family
chr8	66444545	66444552	mir-199family
chr8	96220694	96220701	mir-199family
chr8	101362511	101362518	mir-199family
chr8	111639617	111639624	mir-199family
chr8	125318645	125318652	mir-199family
chr8	125476964	125476971	mir-199family
chr8	135805614	135805621	mir-199family
chr8	137900539	137900546	mir-199family
chr8	6506250	6506257	mir-199family
chr8	66626965	66626972	mir-199family
chr8	95546281	95546288	mir-199family
chr8	101488035	101488042	mir-199family
chr8	101488035	101488042	mir-199family
chr8	125048430	125048437	mir-199family
chr8	141517985	141517992	mir-199family
chr8	143788956	143788963	mir-199family
chr8	144779554	144779561	mir-199family
chr9	3671622	3671629	mir-199family
chr9	3671622	3671629	mir-199family
chr9	33698767	33698774	mir-199family
chr9	90481012	90481019	mir-199family
chr9	92798393	92798400	mir-199family
chr9	116413432	116413439	mir-199family
chr9	131933062	131933069	mir-199family
chr9	132193979	132193986	mir-199family
chr9	22064009	22064016	mir-199family
chr9	22064009	22064016	mir-199family
chr9	22064009	22064016	mir-199family
chr9	22064009	22064016	mir-199family
chr9	101632495	101632502	mir-199family
chr9	119347097	119347104	mir-199family
chr9	134067521	134067528	mir-199family
chr9	136922136	136922143	mir-199family
chr9	138355792	138355799	mir-199family
chr9	139620811	139620818	mir-199family
chr9	139620811	139620818	mir-199family
chr9	139620811	139620818	mir-199family
chr9	139620811	139620818	mir-199family
chr9	140786091	140786098	mir-199family
chr10	2488597	2488604	mir-199family
chr10	2488597	2488604	mir-199family
chr10	2488597	2488604	mir-199family
chr10	42982536	42982543	mir-199family
chr10	42982536	42982543	mir-199family
chr10	43369482	43369489	mir-199family
chr10	57266007	57266014	mir-199family
