chr	start	end	miRNA
chr22	43914407	43914413	miR-7-3
chr22	49947619	49947625	miR-7-3
chr22	16180067	16180073	miR-7-3
chr22	16180323	16180329	miR-7-3
chr22	42535812	42535818	miR-7-3
chr22	50006313	50006319	miR-7-3
chr22	18837833	18837839	miR-7-3
chr22	21478710	21478716	miR-7-3
chr22	25678037	25678043	miR-7-3
chr22	25678037	25678043	miR-7-3
chr22	25678037	25678043	miR-7-3
chr22	27062815	27062821	miR-7-3
chr22	27062815	27062821	miR-7-3
chr22	27062815	27062821	miR-7-3
chr22	27062815	27062821	miR-7-3
chr22	32779746	32779752	miR-7-3
chr22	35568345	35568351	miR-7-3
chr22	38122123	38122129	miR-7-3
chr22	39134473	39134479	miR-7-3
chr22	45530525	45530531	miR-7-3
chr22	45530525	45530531	miR-7-3
chr22	46439527	46439533	miR-7-3
chr22	46439527	46439533	miR-7-3
chr22	48016835	48016841	miR-7-3
chr22	48027476	48027482	miR-7-3
chr22	16150591	16150597	miR-7-3
chr22	16150591	16150597	miR-7-3
chr22	16150591	16150597	miR-7-3
chrX	3849170	3849176	miR-7-3
chrX	5587559	5587565	miR-7-3
chrX	5587559	5587565	miR-7-3
chrX	10230846	10230852	miR-7-3
chrX	13285133	13285139	miR-7-3
chrX	13285133	13285139	miR-7-3
chrX	13981704	13981710	miR-7-3
chrX	37765458	37765464	miR-7-3
chrX	39181144	39181150	miR-7-3
chrX	39235934	39235940	miR-7-3
chrX	40146808	40146814	miR-7-3
chrX	45629539	45629545	miR-7-3
chrX	45629539	45629545	miR-7-3
chrX	45773115	45773121	miR-7-3
chrX	45773376	45773382	miR-7-3
chrX	50844449	50844455	miR-7-3
chrX	51245065	51245071	miR-7-3
chrX	53171289	53171295	miR-7-3
chrX	67234526	67234532	miR-7-3
chrX	68789567	68789573	miR-7-3
chrX	70937485	70937491	miR-7-3
chrX	73040613	73040619	miR-7-3
chrX	73040676	73040682	miR-7-3
chrX	73040613	73040619	miR-7-3
chrX	73040676	73040682	miR-7-3
chrX	73040613	73040619	miR-7-3
chrX	73040676	73040682	miR-7-3
chrX	73040613	73040619	miR-7-3
chrX	73040676	73040682	miR-7-3
chrX	73040613	73040619	miR-7-3
chrX	73040676	73040682	miR-7-3
chrX	73040613	73040619	miR-7-3
chrX	73040676	73040682	miR-7-3
chrX	73046644	73046650	miR-7-3
chrX	121005938	121005944	miR-7-3
chrX	121010668	121010674	miR-7-3
chrX	127734393	127734399	miR-7-3
chrX	134087246	134087252	miR-7-3
chrX	134560779	134560785	miR-7-3
chrX	12393145	12393151	miR-7-3
chrX	12921813	12921819	miR-7-3
chrX	22190670	22190676	miR-7-3
chrX	30742036	30742042	miR-7-3
chrX	31279808	31279814	miR-7-3
chrX	45184739	45184745	miR-7-3
chrX	45184739	45184745	miR-7-3
chrX	45184739	45184745	miR-7-3
chrX	48365349	48365355	miR-7-3
chrX	82761133	82761139	miR-7-3
chrX	82761202	82761208	miR-7-3
chrX	102754787	102754793	miR-7-3
chrX	131352608	131352614	miR-7-3
chrX	136638374	136638380	miR-7-3
chrX	148631177	148631183	miR-7-3
chrX	149007737	149007743	miR-7-3
chrX	149098203	149098209	miR-7-3
chrX	151307398	151307404	miR-7-3
chrX	152869666	152869672	miR-7-3
chrX	153562584	153562590	miR-7-3
chrX	154695737	154695743	miR-7-3
chrX	103199289	103199295	miR-7-3
chrX	3772315	3772321	miR-7-3
chrX	3785277	3785283	miR-7-3
chrX	3810739	3810745	miR-7-3
chrX	3823703	3823709	miR-7-3
chrX	39868963	39868969	miR-7-3
chrX	42315964	42315970	miR-7-3
chrX	50108779	50108785	miR-7-3
chrX	50111921	50111927	miR-7-3
chrX	50122995	50123001	miR-7-3
chrX	50127756	50127762	miR-7-3
chrX	50130628	50130634	miR-7-3
chrX	50163447	50163453	miR-7-3
chrX	50111921	50111927	miR-7-3
chrX	50122995	50123001	miR-7-3
chrX	50127756	50127762	miR-7-3
chrX	50130628	50130634	miR-7-3
chrX	50163447	50163453	miR-7-3
chrX	62729874	62729880	miR-7-3
chrX	62729899	62729905	miR-7-3
chrX	62736883	62736889	miR-7-3
chrX	62736953	62736959	miR-7-3
chrX	102139745	102139751	miR-7-3
chrX	103172111	103172117	miR-7-3
chrX	107139279	107139285	miR-7-3
chrX	108872593	108872599	miR-7-3
chrX	117990988	117990994	miR-7-3
chrX	129644815	129644821	miR-7-3
chrX	136004518	136004524	miR-7-3
chrX	137796388	137796394	miR-7-3
chrX	149392659	149392665	miR-7-3
chrY	6325359	6325365	miR-7-3
chrY	6324080	6324086	miR-7-3
chrY	9544576	9544582	miR-7-3
chrY	9544576	9544582	miR-7-3
chrY	9544576	9544582	miR-7-3
chrY	9579956	9579962	miR-7-3
chrY	21856186	21856192	miR-7-3
chrY	24444791	24444797	miR-7-3
chrY	24602617	24602623	miR-7-3
chrY	24603141	24603147	miR-7-3
chrY	24628632	24628638	miR-7-3
chrY	9234929	9234935	miR-7-3
chrY	9234953	9234959	miR-7-3
chrY	9214583	9214589	miR-7-3
chrY	9214607	9214613	miR-7-3
chrY	9234929	9234935	miR-7-3
chrY	9234953	9234959	miR-7-3
chrY	9364388	9364394	miR-7-3
chrY	9364412	9364418	miR-7-3
chrY	20743484	20743490	miR-7-3
chrY	20743484	20743490	miR-7-3
chrY	15863869	15863875	miR-7-3
chrY	20981514	20981520	miR-7-3
chrY	21039060	21039066	miR-7-3
chrY	21039060	21039066	miR-7-3
chrY	21206435	21206441	miR-7-3
chr1	453246	453252	miR-9-3
chr1	2729213	2729219	miR-9-3
chr1	3224064	3224070	miR-9-3
chr1	7753925	7753931	miR-9-3
chr1	13147121	13147127	miR-9-3
chr1	13429978	13429984	miR-9-3
chr1	16841155	16841161	miR-9-3
chr1	17520438	17520444	miR-9-3
chr1	17524046	17524052	miR-9-3
chr1	18045093	18045099	miR-9-3
chr1	18400398	18400404	miR-9-3
chr1	21742943	21742949	miR-9-3
chr1	21742943	21742949	miR-9-3
chr1	22357585	22357591	miR-9-3
chr1	22357585	22357591	miR-9-3
chr1	23612212	23612218	miR-9-3
chr1	30893768	30893774	miR-9-3
chr1	31984164	31984170	miR-9-3
chr1	44542119	44542125	miR-9-3
chr1	53801869	53801875	miR-9-3
chr1	55699491	55699497	miR-9-3
chr1	58525830	58525836	miR-9-3
chr1	65457370	65457376	miR-9-3
chr1	65457555	65457561	miR-9-3
chr1	73773087	73773093	miR-9-3
chr1	95087067	95087073	miR-9-3
chr1	95123503	95123509	miR-9-3
chr1	95123503	95123509	miR-9-3
chr1	95942409	95942415	miR-9-3
chr1	98510851	98510857	miR-9-3
chr1	98510851	98510857	miR-9-3
chr1	102195054	102195060	miR-9-3
chr1	110371661	110371667	miR-9-3
chr1	110439870	110439876	miR-9-3
chr1	112903118	112903124	miR-9-3
chr1	116467789	116467795	miR-9-3
chr1	117020843	117020849	miR-9-3
chr1	142634576	142634582	miR-9-3
chr1	143156575	143156581	miR-9-3
chr1	143375204	143375210	miR-9-3
chr1	143375204	143375210	miR-9-3
chr1	143378784	143378790	miR-9-3
chr1	143375204	143375210	miR-9-3
chr1	143378784	143378790	miR-9-3
chr1	143380581	143380587	miR-9-3
chr1	143378784	143378790	miR-9-3
chr1	143380581	143380587	miR-9-3
chr1	143710301	143710307	miR-9-3
chr1	143710301	143710307	miR-9-3
chr1	143710301	143710307	miR-9-3
chr1	146989609	146989615	miR-9-3
chr1	147897810	147897816	miR-9-3
chr1	149252118	149252124	miR-9-3
chr1	152178373	152178379	miR-9-3
chr1	156660254	156660260	miR-9-3
chr1	158168704	158168710	miR-9-3
chr1	166445197	166445203	miR-9-3
chr1	166865002	166865008	miR-9-3
chr1	168370397	168370403	miR-9-3
chr1	169420391	169420397	miR-9-3
chr1	170243038	170243044	miR-9-3
chr1	170248025	170248031	miR-9-3
chr1	170248025	170248031	miR-9-3
chr1	170615813	170615819	miR-9-3
chr1	179890686	179890692	miR-9-3
chr1	182173096	182173102	miR-9-3
chr1	182173096	182173102	miR-9-3
chr1	182611931	182611937	miR-9-3
chr1	184355664	184355670	miR-9-3
chr1	184977076	184977082	miR-9-3
chr1	184977113	184977119	miR-9-3
chr1	185304094	185304100	miR-9-3
chr1	185304094	185304100	miR-9-3
chr1	188188283	188188289	miR-9-3
chr1	190769750	190769756	miR-9-3
chr1	192917346	192917352	miR-9-3
chr1	194166672	194166678	miR-9-3
chr1	196014462	196014468	miR-9-3
chr1	199360674	199360680	miR-9-3
chr1	199361602	199361608	miR-9-3
chr1	201488509	201488515	miR-9-3
chr1	203274094	203274100	miR-9-3
chr1	221503448	221503454	miR-9-3
chr1	221505101	221505107	miR-9-3
chr1	229394480	229394486	miR-9-3
chr1	232315647	232315653	miR-9-3
chr1	232864274	232864280	miR-9-3
chr1	234783025	234783031	miR-9-3
chr1	234848793	234848799	miR-9-3
chr1	234864396	234864402	miR-9-3
chr1	234866038	234866044	miR-9-3
chr1	238649111	238649117	miR-9-3
chr1	240902974	240902980	miR-9-3
chr1	246845713	246845719	miR-9-3
chr1	246847221	246847227	miR-9-3
chr1	2976681	2976687	miR-9-3
chr1	2976681	2976687	miR-9-3
chr1	3654002	3654008	miR-9-3
chr1	3662349	3662355	miR-9-3
chr1	3654002	3654008	miR-9-3
chr1	3662349	3662355	miR-9-3
chr1	3654002	3654008	miR-9-3
chr1	3662349	3662355	miR-9-3
chr1	3662349	3662355	miR-9-3
chr1	15655232	15655238	miR-9-3
chr1	15914914	15914920	miR-9-3
chr1	16162963	16162969	miR-9-3
chr1	20510986	20510992	miR-9-3
chr1	26496953	26496959	miR-9-3
chr1	26496953	26496959	miR-9-3
chr1	44410242	44410248	miR-9-3
chr1	44410242	44410248	miR-9-3
chr1	47035037	47035043	miR-9-3
chr1	47693937	47693943	miR-9-3
chr1	50671861	50671867	miR-9-3
chr1	53689339	53689345	miR-9-3
chr1	53689694	53689700	miR-9-3
chr1	57429627	57429633	miR-9-3
chr1	58328835	58328841	miR-9-3
chr1	58330592	58330598	miR-9-3
chr1	58330592	58330598	miR-9-3
chr1	68667701	68667707	miR-9-3
chr1	68667701	68667707	miR-9-3
chr1	70825423	70825429	miR-9-3
chr1	75596508	75596514	miR-9-3
chr1	85864969	85864975	miR-9-3
chr1	89005385	89005391	miR-9-3
chr1	109400090	109400096	miR-9-3
chr1	109400090	109400096	miR-9-3
chr1	110964426	110964432	miR-9-3
chr1	114443246	114443252	miR-9-3
chr1	115908708	115908714	miR-9-3
chr1	119725461	119725467	miR-9-3
chr1	119684814	119684820	miR-9-3
chr1	151320397	151320403	miR-9-3
chr1	152338486	152338492	miR-9-3
chr1	154527466	154527472	miR-9-3
chr1	161338694	161338700	miR-9-3
chr1	162530085	162530091	miR-9-3
chr1	164740109	164740115	miR-9-3
chr1	165180530	165180536	miR-9-3
chr1	167027617	167027623	miR-9-3
chr1	170430073	170430079	miR-9-3
chr1	173572158	173572164	miR-9-3
chr1	180240992	180240998	miR-9-3
chr1	180914008	180914014	miR-9-3
chr1	180945346	180945352	miR-9-3
chr1	197726485	197726491	miR-9-3
chr1	201643097	201643103	miR-9-3
chr1	207725471	207725477	miR-9-3
chr1	211860445	211860451	miR-9-3
chr1	214050105	214050111	miR-9-3
chr1	214202611	214202617	miR-9-3
chr1	234348579	234348585	miR-9-3
chr1	151513337	151513343	miR-9-3
chr1	167349872	167349878	miR-9-3
chr1	234410022	234410028	miR-9-3
chr1	246485668	246485674	miR-9-3
chr1	1650872	1650878	miR-9-3
chr1	211605721	211605727	miR-9-3
chr1	788141	788147	miR-9-3
chr1	788141	788147	miR-9-3
chr1	35441990	35441996	miR-9-3
chr1	78717206	78717212	miR-9-3
chr1	183430985	183430991	miR-9-3
chr1	71664573	71664579	miR-9-3
chr2	335901	335907	miR-9-3
chr2	335901	335907	miR-9-3
chr2	416811	416817	miR-9-3
chr2	2328918	2328924	miR-9-3
chr2	2328918	2328924	miR-9-3
chr2	3581304	3581310	miR-9-3
chr2	3581304	3581310	miR-9-3
chr2	3894912	3894918	miR-9-3
chr2	4698912	4698918	miR-9-3
chr2	4698912	4698918	miR-9-3
chr2	7870654	7870660	miR-9-3
chr2	8148103	8148109	miR-9-3
chr2	8148375	8148381	miR-9-3
chr2	8434975	8434981	miR-9-3
chr2	8434975	8434981	miR-9-3
chr2	8702179	8702185	miR-9-3
chr2	9249236	9249242	miR-9-3
chr2	9898797	9898803	miR-9-3
chr2	11505239	11505245	miR-9-3
chr2	11505726	11505732	miR-9-3
chr2	11542618	11542624	miR-9-3
chr2	13897925	13897931	miR-9-3
chr2	16948357	16948363	miR-9-3
chr2	16948357	16948363	miR-9-3
chr2	19325089	19325095	miR-9-3
chr2	19325089	19325095	miR-9-3
chr2	19325089	19325095	miR-9-3
chr2	20073098	20073104	miR-9-3
chr2	20076542	20076548	miR-9-3
chr2	20073098	20073104	miR-9-3
chr2	20073098	20073104	miR-9-3
chr2	20076542	20076548	miR-9-3
chr2	20699547	20699553	miR-9-3
chr2	21060988	21060994	miR-9-3
chr2	23598165	23598171	miR-9-3
chr2	30574803	30574809	miR-9-3
chr2	34294461	34294467	miR-9-3
chr2	34902854	34902860	miR-9-3
chr2	34960715	34960721	miR-9-3
chr2	42104829	42104835	miR-9-3
chr2	42104829	42104835	miR-9-3
chr2	42104829	42104835	miR-9-3
chr2	45148265	45148271	miR-9-3
chr2	45148265	45148271	miR-9-3
chr2	45148265	45148271	miR-9-3
chr2	45149726	45149732	miR-9-3
chr2	47466079	47466085	miR-9-3
chr2	47466292	47466298	miR-9-3
chr2	47466079	47466085	miR-9-3
chr2	47466292	47466298	miR-9-3
chr2	47565629	47565635	miR-9-3
chr2	59077694	59077700	miR-9-3
chr2	59077694	59077700	miR-9-3
chr2	59077694	59077700	miR-9-3
chr2	59077694	59077700	miR-9-3
chr2	59077694	59077700	miR-9-3
chr2	59077694	59077700	miR-9-3
chr2	59157791	59157797	miR-9-3
chr2	61076168	61076174	miR-9-3
chr2	64843536	64843542	miR-9-3
chr2	65960464	65960470	miR-9-3
chr2	66462656	66462662	miR-9-3
chr2	67514945	67514951	miR-9-3
chr2	67514945	67514951	miR-9-3
chr2	67514945	67514951	miR-9-3
chr2	69060167	69060173	miR-9-3
chr2	87899681	87899687	miR-9-3
chr2	96479666	96479672	miR-9-3
chr2	98088638	98088644	miR-9-3
chr2	98088638	98088644	miR-9-3
chr2	98088638	98088644	miR-9-3
chr2	98088638	98088644	miR-9-3
chr2	98088638	98088644	miR-9-3
chr2	98088638	98088644	miR-9-3
chr2	98088638	98088644	miR-9-3
chr2	98088638	98088644	miR-9-3
chr2	98088638	98088644	miR-9-3
chr2	98088638	98088644	miR-9-3
chr2	98088638	98088644	miR-9-3
chr2	98088638	98088644	miR-9-3
chr2	98088638	98088644	miR-9-3
chr2	105029005	105029011	miR-9-3
chr2	107982282	107982288	miR-9-3
chr2	112187650	112187656	miR-9-3
chr2	112187969	112187975	miR-9-3
chr2	114335632	114335638	miR-9-3
chr2	114335632	114335638	miR-9-3
chr2	118591881	118591887	miR-9-3
chr2	127785226	127785232	miR-9-3
chr2	130703090	130703096	miR-9-3
chr2	132162820	132162826	miR-9-3
chr2	145647556	145647562	miR-9-3
chr2	145909296	145909302	miR-9-3
chr2	145909296	145909302	miR-9-3
chr2	151476524	151476530	miR-9-3
chr2	156878310	156878316	miR-9-3
chr2	156878310	156878316	miR-9-3
chr2	162951085	162951091	miR-9-3
chr2	171597575	171597581	miR-9-3
chr2	174890602	174890608	miR-9-3
chr2	179266471	179266477	miR-9-3
chr2	181966711	181966717	miR-9-3
chr2	195624350	195624356	miR-9-3
chr2	196320251	196320257	miR-9-3
chr2	208081617	208081623	miR-9-3
chr2	208084489	208084495	miR-9-3
chr2	208686561	208686567	miR-9-3
chr2	216139831	216139837	miR-9-3
chr2	216578239	216578245	miR-9-3
chr2	216477668	216477674	miR-9-3
chr2	217670037	217670043	miR-9-3
chr2	220551408	220551414	miR-9-3
chr2	229548311	229548317	miR-9-3
chr2	231852673	231852679	miR-9-3
chr2	231852673	231852679	miR-9-3
chr2	231852673	231852679	miR-9-3
chr2	236087113	236087119	miR-9-3
chr2	241195221	241195227	miR-9-3
chr2	242913034	242913040	miR-9-3
chr2	243002523	243002529	miR-9-3
chr2	3750496	3750502	miR-9-3
chr2	9652463	9652469	miR-9-3
chr2	9652463	9652469	miR-9-3
chr2	10146025	10146031	miR-9-3
chr2	25259541	25259547	miR-9-3
chr2	25251488	25251494	miR-9-3
chr2	27285577	27285583	miR-9-3
chr2	29319798	29319804	miR-9-3
chr2	33780275	33780281	miR-9-3
chr2	39681467	39681473	miR-9-3
chr2	39681467	39681473	miR-9-3
chr2	39681467	39681473	miR-9-3
chr2	39681467	39681473	miR-9-3
chr2	39681467	39681473	miR-9-3
chr2	39681467	39681473	miR-9-3
chr2	46796292	46796298	miR-9-3
chr2	47295030	47295036	miR-9-3
chr2	56401568	56401574	miR-9-3
chr2	62839033	62839039	miR-9-3
chr2	70223846	70223852	miR-9-3
chr2	70223846	70223852	miR-9-3
chr2	70223846	70223852	miR-9-3
chr2	70223846	70223852	miR-9-3
chr2	70223846	70223852	miR-9-3
chr2	70223846	70223852	miR-9-3
chr2	70223846	70223852	miR-9-3
chr2	70223846	70223852	miR-9-3
chr2	70258916	70258922	miR-9-3
chr2	70258916	70258922	miR-9-3
chr2	70258916	70258922	miR-9-3
chr2	70258916	70258922	miR-9-3
chr2	70258916	70258922	miR-9-3
chr2	71174738	71174744	miR-9-3
chr2	74377025	74377031	miR-9-3
chr2	74377025	74377031	miR-9-3
chr2	75701681	75701687	miR-9-3
chr2	75888008	75888014	miR-9-3
chr2	80806226	80806232	miR-9-3
chr2	88927825	88927831	miR-9-3
chr2	88927825	88927831	miR-9-3
chr2	122288036	122288042	miR-9-3
chr2	136779740	136779746	miR-9-3
chr2	144276493	144276499	miR-9-3
chr2	144406369	144406375	miR-9-3
chr2	144498797	144498803	miR-9-3
chr2	149636365	149636371	miR-9-3
chr2	163652144	163652150	miR-9-3
chr2	165947645	165947651	miR-9-3
chr2	167056164	167056170	miR-9-3
chr2	167133701	167133707	miR-9-3
chr2	169639830	169639836	miR-9-3
chr2	169639830	169639836	miR-9-3
chr2	171201323	171201329	miR-9-3
chr2	171201323	171201329	miR-9-3
chr2	171201323	171201329	miR-9-3
chr2	171201323	171201329	miR-9-3
chr2	171201323	171201329	miR-9-3
chr2	171201323	171201329	miR-9-3
chr2	171201323	171201329	miR-9-3
chr2	171201323	171201329	miR-9-3
chr2	171201323	171201329	miR-9-3
chr2	171201323	171201329	miR-9-3
chr2	171201323	171201329	miR-9-3
chr2	171201323	171201329	miR-9-3
chr2	171201323	171201329	miR-9-3
chr2	171201323	171201329	miR-9-3
chr2	171201323	171201329	miR-9-3
chr2	173588392	173588398	miR-9-3
chr2	174136277	174136283	miR-9-3
chr2	174136277	174136283	miR-9-3
chr2	174146678	174146684	miR-9-3
chr2	175638731	175638737	miR-9-3
chr2	175639365	175639371	miR-9-3
chr2	179539883	179539889	miR-9-3
chr2	182753550	182753556	miR-9-3
chr2	188391853	188391859	miR-9-3
chr2	201656227	201656233	miR-9-3
chr2	217130548	217130554	miR-9-3
chr2	217130836	217130842	miR-9-3
chr2	223431898	223431904	miR-9-3
chr2	228166641	228166647	miR-9-3
chr2	234854799	234854805	miR-9-3
chr2	39220621	39220627	miR-9-3
chr2	39220717	39220723	miR-9-3
chr2	39220621	39220627	miR-9-3
chr2	39220717	39220723	miR-9-3
chr2	73685956	73685962	miR-9-3
chr2	75897387	75897393	miR-9-3
chr2	75897447	75897453	miR-9-3
chr2	85413843	85413849	miR-9-3
chr2	103056357	103056363	miR-9-3
chr2	134191332	134191338	miR-9-3
chr2	207986690	207986696	miR-9-3
chr2	209404364	209404370	miR-9-3
chr2	235793490	235793496	miR-9-3
chr2	7053593	7053599	miR-9-3
chr2	27235880	27235886	miR-9-3
chr2	96906209	96906215	miR-9-3
chr2	191896964	191896970	miR-9-3
chr2	239156141	239156147	miR-9-3
chr2	241894381	241894387	miR-9-3
chr3	1051862	1051868	miR-9-3
chr3	8614415	8614421	miR-9-3
chr3	9540379	9540385	miR-9-3
chr3	9540594	9540600	miR-9-3
chr3	12926386	12926392	miR-9-3
chr3	16582193	16582199	miR-9-3
chr3	18031573	18031579	miR-9-3
chr3	27866155	27866161	miR-9-3
chr3	27866155	27866161	miR-9-3
chr3	27866155	27866161	miR-9-3
chr3	30566252	30566258	miR-9-3
chr3	38532477	38532483	miR-9-3
chr3	44160346	44160352	miR-9-3
chr3	44161439	44161445	miR-9-3
chr3	49587809	49587815	miR-9-3
chr3	57681380	57681386	miR-9-3
chr3	63092034	63092040	miR-9-3
chr3	63092034	63092040	miR-9-3
chr3	63092034	63092040	miR-9-3
chr3	63092034	63092040	miR-9-3
chr3	67997973	67997979	miR-9-3
chr3	72147188	72147194	miR-9-3
chr3	72202058	72202064	miR-9-3
chr3	72202058	72202064	miR-9-3
chr3	72252167	72252173	miR-9-3
chr3	72370428	72370434	miR-9-3
chr3	72372550	72372556	miR-9-3
chr3	74054091	74054097	miR-9-3
chr3	84930717	84930723	miR-9-3
chr3	99341119	99341125	miR-9-3
chr3	106555941	106555947	miR-9-3
chr3	106556201	106556207	miR-9-3
chr3	107647655	107647661	miR-9-3
chr3	108895758	108895764	miR-9-3
chr3	109529600	109529606	miR-9-3
chr3	112051523	112051529	miR-9-3
chr3	112861352	112861358	miR-9-3
chr3	117512426	117512432	miR-9-3
chr3	133774134	133774140	miR-9-3
chr3	137513062	137513068	miR-9-3
chr3	137515399	137515405	miR-9-3
chr3	139399840	139399846	miR-9-3
chr3	139407357	139407363	miR-9-3
chr3	147997787	147997793	miR-9-3
chr3	149695937	149695943	miR-9-3
chr3	149695937	149695943	miR-9-3
chr3	154544896	154544902	miR-9-3
chr3	161144599	161144605	miR-9-3
chr3	161165932	161165938	miR-9-3
chr3	162949474	162949480	miR-9-3
chr3	164868047	164868053	miR-9-3
chr3	165092112	165092118	miR-9-3
chr3	167640262	167640268	miR-9-3
chr3	167640262	167640268	miR-9-3
chr3	167640262	167640268	miR-9-3
chr3	167640262	167640268	miR-9-3
chr3	177040840	177040846	miR-9-3
chr3	177534720	177534726	miR-9-3
chr3	181252497	181252503	miR-9-3
chr3	181252497	181252503	miR-9-3
chr3	181252497	181252503	miR-9-3
chr3	181691122	181691128	miR-9-3
chr3	181725818	181725824	miR-9-3
chr3	181691122	181691128	miR-9-3
chr3	181691122	181691128	miR-9-3
chr3	181691122	181691128	miR-9-3
chr3	187522014	187522020	miR-9-3
chr3	187522025	187522031	miR-9-3
chr3	195382471	195382477	miR-9-3
chr3	197387900	197387906	miR-9-3
chr3	8540400	8540406	miR-9-3
chr3	8540400	8540406	miR-9-3
chr3	8264026	8264032	miR-9-3
chr3	8540400	8540406	miR-9-3
chr3	8540400	8540406	miR-9-3
chr3	8540400	8540406	miR-9-3
chr3	10001140	10001146	miR-9-3
chr3	11653539	11653545	miR-9-3
chr3	15301847	15301853	miR-9-3
chr3	33189115	33189121	miR-9-3
chr3	42562977	42562983	miR-9-3
chr3	43388464	43388470	miR-9-3
chr3	49017483	49017489	miR-9-3
chr3	49017483	49017489	miR-9-3
chr3	49021233	49021239	miR-9-3
chr3	50154700	50154706	miR-9-3
chr3	53893147	53893153	miR-9-3
chr3	53893734	53893740	miR-9-3
chr3	59004272	59004278	miR-9-3
chr3	63990676	63990682	miR-9-3
chr3	63990732	63990738	miR-9-3
chr3	64185348	64185354	miR-9-3
chr3	69066434	69066440	miR-9-3
chr3	110771467	110771473	miR-9-3
chr3	110771467	110771473	miR-9-3
chr3	113954099	113954105	miR-9-3
chr3	113954099	113954105	miR-9-3
chr3	118667003	118667009	miR-9-3
chr3	123349383	123349389	miR-9-3
chr3	123349383	123349389	miR-9-3
chr3	125899133	125899139	miR-9-3
chr3	125899133	125899139	miR-9-3
chr3	128182931	128182937	miR-9-3
chr3	128220562	128220568	miR-9-3
chr3	132531626	132531632	miR-9-3
chr3	132535676	132535682	miR-9-3
chr3	132537954	132537960	miR-9-3
chr3	145786848	145786854	miR-9-3
chr3	169181856	169181862	miR-9-3
chr3	169495209	169495215	miR-9-3
chr3	169495377	169495383	miR-9-3
chr3	174953142	174953148	miR-9-3
chr3	196159812	196159818	miR-9-3
chr3	196731068	196731074	miR-9-3
chr3	197029891	197029897	miR-9-3
chr3	32279064	32279070	miR-9-3
chr3	47645889	47645895	miR-9-3
chr3	65345200	65345206	miR-9-3
chr3	170377503	170377509	miR-9-3
chr3	12226096	12226102	miR-9-3
chr3	12226096	12226102	miR-9-3
chr3	50258332	50258338	miR-9-3
chr3	50258332	50258338	miR-9-3
chr3	193776211	193776217	miR-9-3
chr3	193776211	193776217	miR-9-3
chr3	62247839	62247845	miR-9-3
chr3	62247839	62247845	miR-9-3
chr3	157033626	157033632	miR-9-3
chr3	157033626	157033632	miR-9-3
chr4	6204202	6204208	miR-9-3
chr4	6675597	6675603	miR-9-3
chr4	6675597	6675603	miR-9-3
chr4	6689887	6689893	miR-9-3
chr4	8510895	8510901	miR-9-3
chr4	8510895	8510901	miR-9-3
chr4	11779978	11779984	miR-9-3
chr4	14244346	14244352	miR-9-3
chr4	14236951	14236957	miR-9-3
chr4	14244346	14244352	miR-9-3
chr4	14409637	14409643	miR-9-3
chr4	25222481	25222487	miR-9-3
chr4	39652988	39652994	miR-9-3
chr4	39652988	39652994	miR-9-3
chr4	42709136	42709142	miR-9-3
chr4	45025037	45025043	miR-9-3
chr4	55470694	55470700	miR-9-3
chr4	83536187	83536193	miR-9-3
chr4	97284642	97284648	miR-9-3
chr4	110236622	110236628	miR-9-3
chr4	118576013	118576019	miR-9-3
chr4	118576013	118576019	miR-9-3
chr4	118790740	118790746	miR-9-3
chr4	126597977	126597983	miR-9-3
chr4	133045163	133045169	miR-9-3
chr4	135226916	135226922	miR-9-3
chr4	137020313	137020319	miR-9-3
chr4	140539568	140539574	miR-9-3
chr4	149615237	149615243	miR-9-3
chr4	150474353	150474359	miR-9-3
chr4	165723772	165723778	miR-9-3
chr4	171663752	171663758	miR-9-3
chr4	171979807	171979813	miR-9-3
chr4	171979807	171979813	miR-9-3
chr4	175276014	175276020	miR-9-3
chr4	178733774	178733780	miR-9-3
chr4	178733895	178733901	miR-9-3
chr4	185274765	185274771	miR-9-3
chr4	188479284	188479290	miR-9-3
chr4	2938386	2938392	miR-9-3
chr4	2938386	2938392	miR-9-3
chr4	8068863	8068869	miR-9-3
chr4	16184480	16184486	miR-9-3
chr4	17632611	17632617	miR-9-3
chr4	17632809	17632815	miR-9-3
chr4	39594909	39594915	miR-9-3
chr4	53814492	53814498	miR-9-3
chr4	53814492	53814498	miR-9-3
chr4	53814492	53814498	miR-9-3
chr4	56247962	56247968	miR-9-3
chr4	70066274	70066280	miR-9-3
chr4	70066274	70066280	miR-9-3
chr4	76753068	76753074	miR-9-3
chr4	77679398	77679404	miR-9-3
chr4	90641131	90641137	miR-9-3
chr4	90757860	90757866	miR-9-3
chr4	90757860	90757866	miR-9-3
chr4	96471839	96471845	miR-9-3
chr4	99582676	99582682	miR-9-3
chr4	100175078	100175084	miR-9-3
chr4	106462502	106462508	miR-9-3
chr4	106742261	106742267	miR-9-3
chr4	106924683	106924689	miR-9-3
chr4	108788689	108788695	miR-9-3
chr4	113569826	113569832	miR-9-3
chr4	113569826	113569832	miR-9-3
chr4	120988679	120988685	miR-9-3
chr4	123541294	123541300	miR-9-3
chr4	123569986	123569992	miR-9-3
chr4	123609792	123609798	miR-9-3
chr4	139741182	139741188	miR-9-3
chr4	139741182	139741188	miR-9-3
chr4	139741182	139741188	miR-9-3
chr4	141637136	141637142	miR-9-3
chr4	149129786	149129792	miR-9-3
